,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,Code,HDI
261,Argentina,2011,female,75+ years,30,1260121,2.38,"530,163,281,575",13946,Silent,ARG,0.819
262,Argentina,2011,female,5-14 years,29,3472180,0.84,"530,163,281,575",13946,Generation Z,ARG,0.819
263,Argentina,2011,male,5-14 years,28,3592374,0.78,"530,163,281,575",13946,Generation Z,ARG,0.819
264,Argentina,2012,male,75+ years,225,688560,32.68,"545,982,375,701",14203,Silent,ARG,0.818
265,Argentina,2012,male,15-24 years,745,3480902,21.4,"545,982,375,701",14203,Millenials,ARG,0.818
266,Argentina,2012,male,25-34 years,616,3268154,18.85,"545,982,375,701",14203,Millenials,ARG,0.818
267,Argentina,2012,male,55-74 years,451,2839783,15.88,"545,982,375,701",14203,Boomers,ARG,0.818
268,Argentina,2012,male,35-54 years,554,4841057,11.44,"545,982,375,701",14203,Generation X,ARG,0.818
269,Argentina,2012,female,15-24 years,204,3380770,6.03,"545,982,375,701",14203,Millenials,ARG,0.818
270,Argentina,2012,female,35-54 years,164,4993138,3.28,"545,982,375,701",14203,Generation X,ARG,0.818
271,Argentina,2012,female,55-74 years,108,3328463,3.24,"545,982,375,701",14203,Boomers,ARG,0.818
272,Argentina,2012,female,25-34 years,102,3228400,3.16,"545,982,375,701",14203,Millenials,ARG,0.818
273,Argentina,2012,female,75+ years,33,1282726,2.57,"545,982,375,701",14203,Silent,ARG,0.818
274,Argentina,2012,male,5-14 years,29,3615254,0.8,"545,982,375,701",14203,Generation Z,ARG,0.818
275,Argentina,2012,female,5-14 years,17,3494571,0.49,"545,982,375,701",14203,Generation Z,ARG,0.818
276,Argentina,2013,male,75+ years,168,699046,24.03,"552,025,140,252",14206,Silent,ARG,0.82
277,Argentina,2013,male,15-24 years,696,3486661,19.96,"552,025,140,252",14206,Millenials,ARG,0.82
278,Argentina,2013,male,25-34 years,499,3271373,15.25,"552,025,140,252",14206,Millenials,ARG,0.82
279,Argentina,2013,male,55-74 years,398,2894129,13.75,"552,025,140,252",14206,Boomers,ARG,0.82
280,Argentina,2013,male,35-54 years,604,4950850,12.2,"552,025,140,252",14206,Generation X,ARG,0.82
281,Argentina,2013,female,15-24 years,167,3384642,4.93,"552,025,140,252",14206,Millenials,ARG,0.82
282,Argentina,2013,female,25-34 years,102,3226464,3.16,"552,025,140,252",14206,Millenials,ARG,0.82
283,Argentina,2013,female,35-54 years,157,5099167,3.08,"552,025,140,252",14206,Generation X,ARG,0.82
284,Argentina,2013,female,55-74 years,102,3390673,3.01,"552,025,140,252",14206,Boomers,ARG,0.82
285,Argentina,2013,female,75+ years,29,1303352,2.23,"552,025,140,252",14206,Silent,ARG,0.82
286,Argentina,2013,female,5-14 years,32,3515742,0.91,"552,025,140,252",14206,Generation Z,ARG,0.82
287,Argentina,2013,male,5-14 years,33,3637026,0.91,"552,025,140,252",14206,Generation Z,ARG,0.82
288,Argentina,2014,male,75+ years,192,706897,27.16,"526,319,673,732",13400,Silent,ARG,0.82
289,Argentina,2014,male,15-24 years,738,3492454,21.13,"526,319,673,732",13400,Millenials,ARG,0.82
290,Argentina,2014,male,25-34 years,531,3276955,16.2,"526,319,673,732",13400,Millenials,ARG,0.82
291,Argentina,2014,male,55-74 years,405,2951616,13.72,"526,319,673,732",13400,Boomers,ARG,0.82
292,Argentina,2014,male,35-54 years,644,5060862,12.73,"526,319,673,732",13400,Generation X,ARG,0.82
293,Argentina,2014,female,15-24 years,204,3388324,6.02,"526,319,673,732",13400,Millenials,ARG,0.82
294,Argentina,2014,female,35-54 years,196,5203634,3.77,"526,319,673,732",13400,Generation X,ARG,0.82
295,Argentina,2014,female,25-34 years,118,3227239,3.66,"526,319,673,732",13400,Millenials,ARG,0.82
296,Argentina,2014,female,55-74 years,109,3454994,3.15,"526,319,673,732",13400,Boomers,ARG,0.82
297,Argentina,2014,female,75+ years,25,1323654,1.89,"526,319,673,732",13400,Silent,ARG,0.82
298,Argentina,2014,female,5-14 years,35,3533961,0.99,"526,319,673,732",13400,Generation Z,ARG,0.82
299,Argentina,2014,male,5-14 years,34,3655965,0.93,"526,319,673,732",13400,Generation Z,ARG,0.82
300,Argentina,2015,male,75+ years,245,712691,34.38,"594,749,285,413",14981,Silent,ARG,0.822
301,Argentina,2015,male,15-24 years,656,3500580,18.74,"594,749,285,413",14981,Millenials,ARG,0.822
302,Argentina,2015,male,55-74 years,431,3011963,14.31,"594,749,285,413",14981,Boomers,ARG,0.822
303,Argentina,2015,male,25-34 years,465,3289927,14.13,"594,749,285,413",14981,Millenials,ARG,0.822
304,Argentina,2015,male,35-54 years,633,5166179,12.25,"594,749,285,413",14981,Generation X,ARG,0.822
305,Argentina,2015,female,15-24 years,153,3394201,4.51,"594,749,285,413",14981,Millenials,ARG,0.822
306,Argentina,2015,female,55-74 years,125,3520779,3.55,"594,749,285,413",14981,Boomers,ARG,0.822
307,Argentina,2015,female,25-34 years,114,3235582,3.52,"594,749,285,413",14981,Millenials,ARG,0.822
308,Argentina,2015,female,35-54 years,166,5301368,3.13,"594,749,285,413",14981,Generation X,ARG,0.822
309,Argentina,2015,female,75+ years,27,1344980,2.01,"594,749,285,413",14981,Silent,ARG,0.822
310,Argentina,2015,male,5-14 years,39,3672155,1.06,"594,749,285,413",14981,Generation Z,ARG,0.822
311,Argentina,2015,female,5-14 years,19,3549219,0.54,"594,749,285,413",14981,Generation Z,ARG,0.822
312,Armenia,2006,male,75+ years,6,48123,12.47,"6,384,451,606",2310,Silent,ARM,0.706
313,Armenia,2006,male,55-74 years,21,184526,11.38,"6,384,451,606",2310,Silent,ARM,0.706
314,Armenia,2006,male,35-54 years,17,367346,4.63,"6,384,451,606",2310,Boomers,ARM,0.706
315,Armenia,2006,male,15-24 years,10,276127,3.62,"6,384,451,606",2310,Millenials,ARM,0.706
316,Armenia,2006,female,55-74 years,8,238745,3.35,"6,384,451,606",2310,Silent,ARM,0.706
317,Armenia,2006,male,25-34 years,6,188382,3.19,"6,384,451,606",2310,Generation X,ARM,0.706
318,Armenia,2006,female,75+ years,2,78684,2.54,"6,384,451,606",2310,Silent,ARM,0.706
319,Armenia,2006,female,35-54 years,5,450477,1.11,"6,384,451,606",2310,Boomers,ARM,0.706
320,Armenia,2006,female,25-34 years,2,215884,0.93,"6,384,451,606",2310,Generation X,ARM,0.706
321,Armenia,2006,male,5-14 years,1,221941,0.45,"6,384,451,606",2310,Millenials,ARM,0.706
322,Armenia,2006,female,15-24 years,0,290966,0,"6,384,451,606",2310,Millenials,ARM,0.706
323,Armenia,2006,female,5-14 years,0,203195,0,"6,384,451,606",2310,Millenials,ARM,0.706
324,Armenia,2007,male,75+ years,7,49296,14.2,"9,206,301,700",3366,Silent,ARM,0.72
325,Armenia,2007,male,55-74 years,13,185290,7.02,"9,206,301,700",3366,Silent,ARM,0.72
326,Armenia,2007,male,35-54 years,19,362189,5.25,"9,206,301,700",3366,Boomers,ARM,0.72
327,Armenia,2007,female,55-74 years,8,240998,3.32,"9,206,301,700",3366,Silent,ARM,0.72
328,Armenia,2007,male,15-24 years,7,272188,2.57,"9,206,301,700",3366,Millenials,ARM,0.72
329,Armenia,2007,male,25-34 years,4,191561,2.09,"9,206,301,700",3366,Generation X,ARM,0.72
330,Armenia,2007,female,35-54 years,8,444817,1.8,"9,206,301,700",3366,Boomers,ARM,0.72
331,Armenia,2007,female,75+ years,1,79210,1.26,"9,206,301,700",3366,Silent,ARM,0.72
332,Armenia,2007,female,15-24 years,3,288510,1.04,"9,206,301,700",3366,Millenials,ARM,0.72
333,Armenia,2007,male,5-14 years,1,210620,0.47,"9,206,301,700",3366,Generation Z,ARM,0.72
334,Armenia,2007,female,25-34 years,0,220144,0,"9,206,301,700",3366,Generation X,ARM,0.72
335,Armenia,2007,female,5-14 years,0,190490,0,"9,206,301,700",3366,Generation Z,ARM,0.72
336,Armenia,2008,male,75+ years,7,46886,14.93,"11,662,040,714",3829,Silent,ARM,0.727
337,Armenia,2008,male,55-74 years,18,198978,9.05,"11,662,040,714",3829,Silent,ARM,0.727
338,Armenia,2008,male,35-54 years,11,429649,2.56,"11,662,040,714",3829,Boomers,ARM,0.727
339,Armenia,2008,female,35-54 years,10,477501,2.09,"11,662,040,714",3829,Boomers,ARM,0.727
340,Armenia,2008,female,55-74 years,5,260264,1.92,"11,662,040,714",3829,Silent,ARM,0.727
341,Armenia,2008,male,25-34 years,4,250190,1.6,"11,662,040,714",3829,Generation X,ARM,0.727
342,Armenia,2008,male,15-24 years,3,317794,0.94,"11,662,040,714",3829,Millenials,ARM,0.727
343,Armenia,2008,female,25-34 years,2,254728,0.79,"11,662,040,714",3829,Generation X,ARM,0.727
344,Armenia,2008,female,5-14 years,1,198065,0.5,"11,662,040,714",3829,Generation Z,ARM,0.727
345,Armenia,2008,male,5-14 years,1,220896,0.45,"11,662,040,714",3829,Generation Z,ARM,0.727
346,Armenia,2008,female,15-24 years,1,309009,0.32,"11,662,040,714",3829,Millenials,ARM,0.727
347,Armenia,2008,female,75+ years,0,81431,0,"11,662,040,714",3829,Silent,ARM,0.727
348,Armenia,2009,male,75+ years,8,50759,15.76,"8,647,936,748",3215,Silent,ARM,0.724
349,Armenia,2009,male,55-74 years,11,189632,5.8,"8,647,936,748",3215,Silent,ARM,0.724
350,Armenia,2009,male,35-54 years,17,351694,4.83,"8,647,936,748",3215,Boomers,ARM,0.724
351,Armenia,2009,male,15-24 years,5,259772,1.92,"8,647,936,748",3215,Millenials,ARM,0.724
352,Armenia,2009,female,75+ years,1,79728,1.25,"8,647,936,748",3215,Silent,ARM,0.724
353,Armenia,2009,female,55-74 years,3,248767,1.21,"8,647,936,748",3215,Silent,ARM,0.724
354,Armenia,2009,male,25-34 years,2,198646,1.01,"8,647,936,748",3215,Generation X,ARM,0.724
355,Armenia,2009,female,25-34 years,2,230582,0.87,"8,647,936,748",3215,Generation X,ARM,0.724
356,Armenia,2009,female,35-54 years,3,433390,0.69,"8,647,936,748",3215,Boomers,ARM,0.724
357,Armenia,2009,female,15-24 years,1,278535,0.36,"8,647,936,748",3215,Millenials,ARM,0.724
358,Armenia,2009,female,5-14 years,0,172560,0,"8,647,936,748",3215,Generation Z,ARM,0.724
359,Armenia,2009,male,5-14 years,0,195630,0,"8,647,936,748",3215,Generation Z,ARM,0.724
360,Armenia,2010,male,75+ years,6,52333,11.47,"9,260,284,938",3460,Silent,ARM,0.728
361,Armenia,2010,male,55-74 years,13,193100,6.73,"9,260,284,938",3460,Silent,ARM,0.728
362,Armenia,2010,male,25-34 years,10,202936,4.93,"9,260,284,938",3460,Generation X,ARM,0.728
363,Armenia,2010,male,35-54 years,15,346739,4.33,"9,260,284,938",3460,Generation X,ARM,0.728
364,Armenia,2010,male,15-24 years,8,252152,3.17,"9,260,284,938",3460,Millenials,ARM,0.728
365,Armenia,2010,female,55-74 years,7,253182,2.76,"9,260,284,938",3460,Silent,ARM,0.728
366,Armenia,2010,female,75+ years,2,81770,2.45,"9,260,284,938",3460,Silent,ARM,0.728
367,Armenia,2010,female,5-14 years,2,167142,1.2,"9,260,284,938",3460,Generation Z,ARM,0.728
368,Armenia,2010,female,35-54 years,5,427571,1.17,"9,260,284,938",3460,Generation X,ARM,0.728
369,Armenia,2010,male,5-14 years,2,191722,1.04,"9,260,284,938",3460,Generation Z,ARM,0.728
370,Armenia,2010,female,15-24 years,2,270727,0.74,"9,260,284,938",3460,Millenials,ARM,0.728
371,Armenia,2010,female,25-34 years,1,236851,0.42,"9,260,284,938",3460,Generation X,ARM,0.728
372,Armenia,2011,female,75+ years,6,86643,6.92,"10,142,111,334",3798,Silent,ARM,0.731
373,Armenia,2011,male,35-54 years,23,341199,6.74,"10,142,111,334",3798,Generation X,ARM,0.731
374,Armenia,2011,male,55-74 years,11,194982,5.64,"10,142,111,334",3798,Boomers,ARM,0.731
375,Armenia,2011,male,25-34 years,8,209914,3.81,"10,142,111,334",3798,Millenials,ARM,0.731
376,Armenia,2011,male,75+ years,2,55565,3.6,"10,142,111,334",3798,Silent,ARM,0.731
377,Armenia,2011,male,15-24 years,7,245227,2.85,"10,142,111,334",3798,Millenials,ARM,0.731
378,Armenia,2011,female,15-24 years,4,259823,1.54,"10,142,111,334",3798,Millenials,ARM,0.731
379,Armenia,2011,female,55-74 years,3,256541,1.17,"10,142,111,334",3798,Boomers,ARM,0.731
380,Armenia,2011,female,35-54 years,3,422179,0.71,"10,142,111,334",3798,Generation X,ARM,0.731
381,Armenia,2011,female,25-34 years,0,244912,0,"10,142,111,334",3798,Millenials,ARM,0.731
382,Armenia,2011,female,5-14 years,0,164004,0,"10,142,111,334",3798,Generation Z,ARM,0.731
383,Armenia,2011,male,5-14 years,0,189377,0,"10,142,111,334",3798,Generation Z,ARM,0.731
384,Armenia,2012,male,75+ years,5,56598,8.83,"10,619,320,049",3773,Silent,ARM,0.737
385,Armenia,2012,male,35-54 years,26,376743,6.9,"10,619,320,049",3773,Generation X,ARM,0.737
386,Armenia,2012,male,55-74 years,11,212482,5.18,"10,619,320,049",3773,Boomers,ARM,0.737
387,Armenia,2012,male,25-34 years,11,245443,4.48,"10,619,320,049",3773,Millenials,ARM,0.737
388,Armenia,2012,female,75+ years,3,91237,3.29,"10,619,320,049",3773,Silent,ARM,0.737
389,Armenia,2012,male,15-24 years,5,255119,1.96,"10,619,320,049",3773,Millenials,ARM,0.737
390,Armenia,2012,female,35-54 years,7,428953,1.63,"10,619,320,049",3773,Generation X,ARM,0.737
391,Armenia,2012,female,25-34 years,4,259768,1.54,"10,619,320,049",3773,Millenials,ARM,0.737
392,Armenia,2012,female,55-74 years,4,273394,1.46,"10,619,320,049",3773,Boomers,ARM,0.737
393,Armenia,2012,female,15-24 years,2,255088,0.78,"10,619,320,049",3773,Millenials,ARM,0.737
394,Armenia,2012,male,5-14 years,1,192409,0.52,"10,619,320,049",3773,Generation Z,ARM,0.737
395,Armenia,2012,female,5-14 years,0,167066,0,"10,619,320,049",3773,Generation Z,ARM,0.737
396,Armenia,2013,male,75+ years,7,58640,11.94,"11,121,465,767",3957,Silent,ARM,0.742
397,Armenia,2013,female,75+ years,6,95093,6.31,"11,121,465,767",3957,Silent,ARM,0.742
398,Armenia,2013,male,55-74 years,11,218063,5.04,"11,121,465,767",3957,Boomers,ARM,0.742
399,Armenia,2013,female,55-74 years,11,280566,3.92,"11,121,465,767",3957,Boomers,ARM,0.742
400,Armenia,2013,male,25-34 years,9,250487,3.59,"11,121,465,767",3957,Millenials,ARM,0.742
401,Armenia,2013,male,35-54 years,13,370440,3.51,"11,121,465,767",3957,Generation X,ARM,0.742
402,Armenia,2013,female,35-54 years,6,423841,1.42,"11,121,465,767",3957,Generation X,ARM,0.742
403,Armenia,2013,male,15-24 years,2,243687,0.82,"11,121,465,767",3957,Millenials,ARM,0.742
404,Armenia,2013,male,5-14 years,1,193754,0.52,"11,121,465,767",3957,Generation Z,ARM,0.742
405,Armenia,2013,female,15-24 years,1,242386,0.41,"11,121,465,767",3957,Millenials,ARM,0.742
406,Armenia,2013,female,25-34 years,0,265616,0,"11,121,465,767",3957,Millenials,ARM,0.742
407,Armenia,2013,female,5-14 years,0,168091,0,"11,121,465,767",3957,Generation Z,ARM,0.742
408,Armenia,2014,male,75+ years,9,60108,14.97,"11,609,512,940",4142,Silent,ARM,0.745
409,Armenia,2014,female,75+ years,6,98118,6.12,"11,609,512,940",4142,Silent,ARM,0.745
410,Armenia,2014,male,55-74 years,12,224430,5.35,"11,609,512,940",4142,Boomers,ARM,0.745
411,Armenia,2014,male,35-54 years,13,363362,3.58,"11,609,512,940",4142,Generation X,ARM,0.745
412,Armenia,2014,male,25-34 years,6,253461,2.37,"11,609,512,940",4142,Millenials,ARM,0.745
413,Armenia,2014,female,55-74 years,4,288822,1.38,"11,609,512,940",4142,Boomers,ARM,0.745
414,Armenia,2014,male,15-24 years,3,230760,1.3,"11,609,512,940",4142,Millenials,ARM,0.745
415,Armenia,2014,female,15-24 years,2,227895,0.88,"11,609,512,940",4142,Millenials,ARM,0.745
416,Armenia,2014,female,5-14 years,1,171332,0.58,"11,609,512,940",4142,Generation Z,ARM,0.745
417,Armenia,2014,female,35-54 years,2,417829,0.48,"11,609,512,940",4142,Generation X,ARM,0.745
418,Armenia,2014,female,25-34 years,0,269937,0,"11,609,512,940",4142,Millenials,ARM,0.745
419,Armenia,2014,male,5-14 years,0,196975,0,"11,609,512,940",4142,Generation Z,ARM,0.745
420,Armenia,2015,male,75+ years,12,61355,19.56,"10,553,337,673",3775,Silent,ARM,0.748
421,Armenia,2015,male,55-74 years,16,231213,6.92,"10,553,337,673",3775,Boomers,ARM,0.748
422,Armenia,2015,female,75+ years,5,100754,4.96,"10,553,337,673",3775,Silent,ARM,0.748
423,Armenia,2015,male,35-54 years,15,356715,4.21,"10,553,337,673",3775,Generation X,ARM,0.748
424,Armenia,2015,male,25-34 years,10,255540,3.91,"10,553,337,673",3775,Millenials,ARM,0.748
425,Armenia,2015,female,55-74 years,5,297936,1.68,"10,553,337,673",3775,Boomers,ARM,0.748
426,Armenia,2015,female,15-24 years,3,212010,1.42,"10,553,337,673",3775,Millenials,ARM,0.748
427,Armenia,2015,female,35-54 years,4,412360,0.97,"10,553,337,673",3775,Generation X,ARM,0.748
428,Armenia,2015,male,15-24 years,2,216876,0.92,"10,553,337,673",3775,Millenials,ARM,0.748
429,Armenia,2015,female,25-34 years,2,274108,0.73,"10,553,337,673",3775,Millenials,ARM,0.748
430,Armenia,2015,female,5-14 years,0,175417,0,"10,553,337,673",3775,Generation Z,ARM,0.748
431,Armenia,2015,male,5-14 years,0,201051,0,"10,553,337,673",3775,Generation Z,ARM,0.748
432,Armenia,2016,male,75+ years,12,61956,19.37,"10,546,135,160",3788,Silent,ARM,0.749
433,Armenia,2016,male,55-74 years,16,237813,6.73,"10,546,135,160",3788,Boomers,ARM,0.749
434,Armenia,2016,male,35-54 years,16,350633,4.56,"10,546,135,160",3788,Generation X,ARM,0.749
435,Armenia,2016,male,15-24 years,5,202220,2.47,"10,546,135,160",3788,Millenials,ARM,0.749
436,Armenia,2016,female,75+ years,2,102414,1.95,"10,546,135,160",3788,Silent,ARM,0.749
437,Armenia,2016,female,55-74 years,6,308349,1.95,"10,546,135,160",3788,Boomers,ARM,0.749
438,Armenia,2016,male,25-34 years,4,255665,1.56,"10,546,135,160",3788,Millenials,ARM,0.749
439,Armenia,2016,female,35-54 years,3,408109,0.74,"10,546,135,160",3788,Generation X,ARM,0.749
440,Armenia,2016,female,25-34 years,2,277452,0.72,"10,546,135,160",3788,Millenials,ARM,0.749
441,Armenia,2016,female,15-24 years,1,195422,0.51,"10,546,135,160",3788,Millenials,ARM,0.749
442,Australia,2006,male,35-54 years,686,2894571,23.7,"745,521,862,833",39014,Boomers,AUS,0.911
443,Australia,2006,male,75+ years,114,506926,22.49,"745,521,862,833",39014,Silent,AUS,0.911
444,Australia,2006,male,25-34 years,277,1442942,19.2,"745,521,862,833",39014,Generation X,AUS,0.911
445,Australia,2006,male,55-74 years,309,1772439,17.43,"745,521,862,833",39014,Silent,AUS,0.911
446,Australia,2006,male,15-24 years,230,1446866,15.9,"745,521,862,833",39014,Millenials,AUS,0.911
447,Australia,2006,female,35-54 years,195,2934459,6.65,"745,521,862,833",39014,Boomers,AUS,0.911
448,Australia,2006,female,55-74 years,115,1798232,6.4,"745,521,862,833",39014,Silent,AUS,0.911
449,Australia,2006,female,75+ years,41,743060,5.52,"745,521,862,833",39014,Silent,AUS,0.911
450,Australia,2006,female,25-34 years,74,1444570,5.12,"745,521,862,833",39014,Generation X,AUS,0.911
451,Australia,2006,female,15-24 years,68,1388615,4.9,"745,521,862,833",39014,Millenials,AUS,0.911
452,Australia,2006,male,5-14 years,7,1404186,0.5,"745,521,862,833",39014,Millenials,AUS,0.911
453,Australia,2006,female,5-14 years,1,1332380,0.08,"745,521,862,833",39014,Millenials,AUS,0.911
454,Australia,2007,male,25-34 years,341,1470431,23.19,"851,962,785,585",43171,Generation X,AUS,0.915
455,Australia,2007,male,35-54 years,687,2977977,23.07,"851,962,785,585",43171,Boomers,AUS,0.915
456,Australia,2007,male,75+ years,124,539184,23,"851,962,785,585",43171,Silent,AUS,0.915
457,Australia,2007,male,55-74 years,305,1877160,16.25,"851,962,785,585",43171,Silent,AUS,0.915
458,Australia,2007,male,15-24 years,234,1515524,15.44,"851,962,785,585",43171,Millenials,AUS,0.915
459,Australia,2007,female,35-54 years,219,3025248,7.24,"851,962,785,585",43171,Boomers,AUS,0.915
460,Australia,2007,female,55-74 years,118,1911478,6.17,"851,962,785,585",43171,Silent,AUS,0.915
461,Australia,2007,female,25-34 years,90,1460752,6.16,"851,962,785,585",43171,Generation X,AUS,0.915
462,Australia,2007,female,15-24 years,66,1440419,4.58,"851,962,785,585",43171,Millenials,AUS,0.915
463,Australia,2007,female,75+ years,33,770691,4.28,"851,962,785,585",43171,Silent,AUS,0.915
464,Australia,2007,male,5-14 years,8,1408182,0.57,"851,962,785,585",43171,Generation Z,AUS,0.915
465,Australia,2007,female,5-14 years,4,1337384,0.3,"851,962,785,585",43171,Generation Z,AUS,0.915
466,Australia,2008,male,35-54 years,765,3015761,25.37,"1,052,584,601,611",52315,Boomers,AUS,0.92
467,Australia,2008,male,25-34 years,354,1512033,23.41,"1,052,584,601,611",52315,Generation X,AUS,0.92
468,Australia,2008,male,75+ years,121,552931,21.88,"1,052,584,601,611",52315,Silent,AUS,0.92
469,Australia,2008,male,55-74 years,357,1935161,18.45,"1,052,584,601,611",52315,Silent,AUS,0.92
470,Australia,2008,male,15-24 years,228,1560974,14.61,"1,052,584,601,611",52315,Millenials,AUS,0.92
471,Australia,2008,female,35-54 years,231,3066609,7.53,"1,052,584,601,611",52315,Boomers,AUS,0.92
472,Australia,2008,female,25-34 years,90,1494968,6.02,"1,052,584,601,611",52315,Generation X,AUS,0.92
473,Australia,2008,female,55-74 years,97,1974752,4.91,"1,052,584,601,611",52315,Silent,AUS,0.92
474,Australia,2008,female,15-24 years,60,1473105,4.07,"1,052,584,601,611",52315,Millenials,AUS,0.92
475,Australia,2008,female,75+ years,27,781742,3.45,"1,052,584,601,611",52315,Silent,AUS,0.92
476,Australia,2008,male,5-14 years,8,1411650,0.57,"1,052,584,601,611",52315,Generation Z,AUS,0.92
477,Australia,2008,female,5-14 years,3,1340626,0.22,"1,052,584,601,611",52315,Generation Z,AUS,0.92
478,Australia,2009,male,35-54 years,755,3051649,24.74,"926,448,240,318",45128,Boomers,AUS,0.921
479,Australia,2009,male,75+ years,135,566784,23.82,"926,448,240,318",45128,Silent,AUS,0.921
